trial,file,corrAns,tone,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instructions.started,key_resp_1.started,key_resp_1.keys,key_resp_1.rt,fixation.started,response.started,sound_1.started,fixation.stopped,response.stopped,FixDur,response.keys,response.corr,response.rt,sound_1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,28.43314169999212,28.43314169999212,space,14.814515199992456,,,,,,,,,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,0,0,0,1,,,,,43.27886839999701,44.26543800000218,44.26354795999505,46.0819058999914,46.27951469999971,2.7874100094241863,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,0,1,1,3,,,,,46.27951469999971,47.28001309999672,47.28048195999436,49.94706900000165,49.28015900000173,3.6558629541357988,t,1,0.7844940000068163,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,0,2,2,2,,,,,49.94706900000165,50.948250300003565,50.947222760001026,52.0467154999933,52.9465474000026,2.0936345476818787,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,0,3,3,0,,,,,52.9465474000026,53.946271599998,53.94723555999663,56.89738709999074,55.94687800000247,3.951082397316999,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,1,0,4,2,,,,,56.89738709999074,57.89638659999764,57.896655760002616,60.19643749999523,59.896263000002364,3.297495074289299,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,1,1,5,1,,,,,60.19643749999523,61.1961997999897,61.196192359998534,63.845296599989524,63.196976899998845,3.6390666912641754,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,1,2,6,0,,,,,63.845296599989524,64.82993619999615,64.83032245999057,67.79704979999224,66.83047859999351,3.950974628055712,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,1,3,7,3,,,,,67.79704979999224,68.7965441999986,68.79661115999188,70.66246140000294,70.79610140000295,2.8546792636010827,t,1,0.6345538000023225,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,2,0,8,3,,,,,70.79610140000295,71.79655820000335,71.79587365999323,74.64522989999386,73.79638509999495,3.8357420490191045,t,1,0.817607200006023,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,2,1,9,0,,,,,74.64522989999386,75.6450063999946,75.64669206000254,77.7111986999953,77.64467699998931,3.052917123359962,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,2,2,10,1,,,,,77.7111986999953,78.69796059999499,78.69553375998949,80.97806579999451,80.71190219999698,3.253853784495754,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,2,3,11,2,,,,,80.97806579999451,81.97819149999123,81.97913596000144,84.97806589999527,83.97813519999909,3.9881033964848527,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,3,0,12,2,,,,,84.97806589999527,85.97911259999091,85.9803629600021,88.32908529999258,87.97746329999063,3.3513494922061855,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,3,1,13,0,,,,,88.32908529999258,89.32861359999515,89.32862496000162,91.27819369999634,91.32913420000114,2.93691278594532,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,3,2,14,3,,,,,91.32913420000114,92.31175280000025,92.3121336599972,94.74441259999003,94.31162320000294,3.4109830919549524,t,1,0.7494645999977365,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,3,3,15,1,,,,,94.74441259999003,95.74449460000324,95.7452465599883,97.46182329999283,97.74409639999794,2.70346623722567,None,1,,96.7441123000026,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,4,0,16,3,,,,,97.74409639999794,98.74397989999852,98.74447165999591,100.01050869999744,100.74422039999627,2.257345227051074,t,1,0.9493511999899056,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,4,1,17,0,,,,,100.74422039999627,101.74383500000113,101.7447086599961,103.94429849999142,103.74439789999451,3.2015892641768557,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,4,2,18,1,,,,,103.94429849999142,104.9438164000021,104.94406255999202,107.27679259999422,106.94392140000127,3.3253257471848503,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,4,3,19,2,,,,,107.27679259999422,108.27717049999046,108.27860895999329,111.04295699999784,110.2764382000023,3.7577553626206774,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,5,0,20,1,,,,,111.04295699999784,112.0433875000017,112.04377056000085,114.79333099999349,114.04311579999921,3.740596157958007,None,1,,113.04352469999867,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,5,1,21,2,,,,,114.79333099999349,115.79410069998994,115.7949420600009,118.7094197999977,117.80962509999517,3.9145187179039205,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,5,2,22,3,,,,,118.7094197999977,119.7096259999962,119.71028635999683,121.7959775999916,121.7099254999921,3.0737915505935662,t,1,0.7104016999946907,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,5,3,23,0,,,,,121.7959775999916,122.79344259999925,122.79279045998847,123.81040529999882,124.79324949999864,2.0030385245840083,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,6,0,24,0,,,,,124.79324949999864,125.79386039999372,125.79281425999507,128.45958300000348,127.79359560000012,3.655576460516945,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,6,1,25,1,,,,,128.45958300000348,129.45965779999096,129.45953396000112,131.90870559999894,131.45984860000317,3.4448788137312,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,6,2,26,2,,,,,131.90870559999894,132.90885389999312,132.90949165999626,134.00915220000024,134.91031769999245,2.1010040063536266,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,6,3,27,3,,,,,134.91031769999245,135.90890189999482,135.90960965999255,136.9942691000033,137.90973319999466,2.0776241039756345,t,1,0.7703457000025082,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,7,0,28,0,,,,,137.90973319999466,138.90937749999284,138.90900235999578,140.50827350000327,140.9079972000036,2.58641178534425,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,7,1,29,2,,,,,140.9079972000036,141.90854180000315,141.9125436599963,143.45906480000122,143.90845259999332,2.5357339853291565,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,7,2,30,1,,,,,143.90845259999332,144.90783009999723,144.90926005999353,147.49199280000175,146.90837809999357,3.5800455761244354,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,7,3,31,3,,,,,147.49199280000175,148.47468649999064,148.47630695999686,150.2926543999929,150.4749320999981,2.7943429096374617,t,1,0.8404709000024013,149.4750287999923,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,8,0,32,2,,,,,150.4749320999981,151.4747642000002,151.4754366599911,152.94182629999705,153.47471860000223,2.4588318406557508,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,8,1,33,3,,,,,153.47471860000223,154.47452099999646,154.4753794599921,156.32499989999633,156.47496859999956,2.839047896096223,t,1,0.8714728000049945,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,8,2,34,1,,,,,156.47496859999956,157.47579899999255,157.47511095999943,159.4928096999938,159.4928096999938,3.0090849644360365,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,8,3,35,0,,,,,159.4928096999938,160.47422219999135,160.4749357599896,163.30742289999034,162.4744412,3.8027378365175086,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,9,0,36,1,,,,,163.30742289999034,164.30732890000218,164.3080073599951,165.7909684999904,166.3068246999901,2.4720545115151067,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,9,1,37,0,,,,,166.3068246999901,167.30734820000362,167.30910255999623,168.6916704999894,169.3068426999962,2.37366671821235,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,9,2,38,3,,,,,169.3068426999962,170.29271110000263,170.29193335999588,172.1740754999919,172.3087788999983,2.8687755515826,t,1,0.7555922000028659,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,9,3,39,2,,,,,172.3087788999983,173.30577539998922,173.30685105999436,174.79077219999454,175.30653760000132,2.476258129585517,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,10,0,40,1,,,,,175.30653760000132,176.30667510000058,176.30763055999267,177.57296769999084,178.30637320000096,2.2572535543769146,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,10,1,41,0,,,,,178.30637320000096,179.3063841999974,179.30790335998898,180.8244307999994,181.3063422999985,2.512050973805229,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,10,2,42,3,,,,,181.3063422999985,182.30615309999848,182.30755935998894,183.77315209999506,184.3067458000005,2.4667370751683473,t,1,0.7350646999984747,183.30594639999617,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,10,3,43,2,,,,,184.3067458000005,185.307607499999,185.30781685999972,186.87373890000163,187.30576770000334,2.563361919770722,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,11,0,44,1,,,,,187.30576770000334,188.306041799995,188.30693455998988,189.5061507999926,190.30657190000056,2.1990607352025324,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,11,1,45,3,,,,,190.30657190000056,191.30569169999217,191.30705145999235,193.03889999999956,193.30562420000206,2.7261913106329487,t,1,1.0103287000092678,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,11,2,46,0,,,,,193.30562420000206,194.30561999999918,194.30713585999473,197.29011839999293,196.30497519999335,3.971434059401015,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,11,3,47,2,,,,,197.29011839999293,198.28989369999908,198.288628459991,200.70607289999316,200.28983080000035,3.4053993186925124,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,12,0,48,2,,,,,200.70607289999316,201.70646390000184,201.7074938599937,203.155270999996,203.70529450000322,2.4457073350776986,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,12,1,49,0,,,,,203.70529450000322,204.7071425000031,204.7056950599901,206.80433410000114,206.72116269999242,3.0977994217625637,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,12,2,50,1,,,,,206.80433410000114,207.8048296999914,207.80544055999343,210.57260849999147,209.8041871000023,3.7578594454440095,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,12,3,51,3,,,,,210.57260849999147,211.5966003999929,211.57952845999824,213.3215332999971,213.60552889999235,2.744589805289779,t,1,0.9726047000003746,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,13,0,52,1,,,,,213.60552889999235,214.60539250000147,214.60478925999922,217.53818899999897,216.60544729999674,3.9194456938709683,None,1,,215.60544529999606,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,13,1,53,3,,,,,217.53818899999897,218.52255749999313,218.52285465999302,219.94387709999864,220.53755300000194,2.3651626183825165,t,1,1.0300377000094159,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,13,2,54,0,,,,,220.53755300000194,221.53943900000013,221.54047045998885,224.13844889999018,223.5566739999922,3.5875524160507757,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,13,3,55,2,,,,,224.13844889999018,225.1373231000034,225.13870385998888,228.07038399999146,227.13861680000264,3.9226346014252167,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,14,0,56,2,,,,,228.07038399999146,229.0702622999961,229.07055675998998,230.98744250000163,231.07039229999646,2.9021691760467894,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,14,1,57,0,,,,,231.07039229999646,232.0699217999936,232.07088905998825,234.4539259000012,234.07006509999337,3.3760647809531292,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,14,2,58,1,,,,,234.4539259000012,235.4539911999891,235.45313595998886,236.7042400999926,237.45420999999624,2.240092584385945,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,14,3,59,3,,,,,237.45420999999624,238.43605319999915,238.43985936000098,241.32021540000278,240.4396851999918,3.8634699233731458,t,1,0.8750479000009364,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,15,0,60,3,,,,,241.32021540000278,242.31986019999022,242.32076685998908,244.61914439999964,244.3197530999896,3.3010129591646313,t,1,1.411007899994729,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,15,1,61,0,,,,,244.61914439999964,245.62008049999713,245.6204510599884,247.02200379999704,247.61978389999422,2.395711029150301,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,15,2,62,2,,,,,247.61978389999422,248.61996050000016,248.62053595999458,250.38657489999605,250.6203136999975,2.754594518740532,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,15,3,63,1,,,,,250.6203136999975,251.61937649999163,251.61979475999686,253.41895520000253,253.61866890000238,2.783998395037711,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,16,0,64,2,,,,,253.61866890000238,254.61900189999142,254.61917905999434,256.4524908000021,256.61941529999604,2.823006189738229,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,16,1,65,3,,,,,256.61941529999604,257.6191208999953,257.6210324599917,258.66924999999173,259.61873819999164,2.0378412959330308,t,1,0.9126615999994101,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,16,2,66,1,,,,,259.61873819999164,260.6197342999949,260.6211261599921,262.71867570000177,262.61864829999104,3.0966447300056448,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,16,3,67,0,,,,,262.71867570000177,263.7186115999939,263.72012506000027,265.6183732999925,265.71843139998964,2.892425763642512,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,17,0,68,3,,,,,265.71843139998964,266.71829839999555,266.7197995599956,268.5033844999998,268.71923960000277,2.7730003502131746,t,1,0.8089924000087194,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,17,1,69,0,,,,,268.71923960000277,269.71863809999195,269.71957785999547,271.2523818999907,271.7185252999916,2.5194697540945707,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,17,2,70,1,,,,,271.7185252999916,272.7183989999903,272.719552559992,274.5183825999993,274.71867889999703,2.788627875691695,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,17,3,71,2,,,,,274.71867889999703,275.7065767000022,275.70406636000115,276.7347258999944,277.71996239999135,2.0128854439448296,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,18,0,72,2,,,,,277.71996239999135,278.7185383999895,278.71815645999885,280.23475119999785,280.71991759999946,2.51404789654892,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,18,1,73,1,,,,,280.71991759999946,281.71800199999416,281.7174787599899,283.51750919999904,283.718913699995,2.7942231339576216,None,1,,282.7183270999958,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,18,2,74,0,,,,,283.718913699995,284.71761479999986,284.7175627599892,286.31845059999614,286.7179591000022,2.5895250150915388,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,18,3,75,3,,,,,286.7179591000022,287.7181683999952,287.7177535600014,289.98455749999266,289.71830619999673,3.258240548159658,t,1,0.8448029999999562,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,19,0,76,1,,,,,289.98455749999266,290.9848866999964,290.98377145999547,292.4661905999965,292.98446929999045,2.4813732299048255,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,19,1,77,2,,,,,292.98446929999045,293.9670432999992,293.9705518599905,296.6658720999985,295.9668770999997,3.675761857495478,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,19,2,78,0,,,,,296.6658720999985,297.666939799994,297.66747355999104,300.6513278999919,299.6677903999953,3.9756037129361,None,1,,298.66744859999744,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,19,3,79,3,,,,,300.6513278999919,301.65184710000176,301.65013705999735,303.5508070999931,303.666575700001,2.896689690518853,t,1,0.8063330000004498,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,20,0,80,0,,,,,303.666575700001,304.66586480000115,304.6667806599973,306.3499215999909,306.66634549999435,2.683680744951526,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
