trial,file,corrAns,tone,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instructions.started,key_resp_1.started,key_resp_1.keys,key_resp_1.rt,fixation.started,response.started,sound_1.started,fixation.stopped,response.stopped,FixDur,response.keys,response.corr,response.rt,sound_1.stopped,thank_you.started,thank_you.stopped,exit_exp.started,exit_exp.keys,exit_exp.rt,participant,session,date,expName,psychopyVersion,frameRate,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,20,3,83,3,,,,,351.3472935000027,352.3473359000054,352.34770027999184,353.54767850000644,354.3474670999858,2.1878020416648805,t,1,0.8061005999916233,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,21,0,84,1,,,,,354.3474670999858,355.34684009998455,355.3469322799938,356.66384939997806,357.3473685999925,2.31733897140521,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,21,1,85,0,,,,,357.3473685999925,358.3475015999866,358.34733237998444,360.43071659997804,360.34670399999595,3.080140199137835,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,21,2,86,2,,,,,360.43071659997804,361.41481089999434,361.4143722800072,364.1812171000056,363.43067649999284,3.7418833989534295,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,21,3,87,3,,,,,364.1812171000056,365.18081130000064,365.1810185799841,366.947657599987,367.18168469998636,2.7550440771256,t,1,0.7811369000119157,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,22,0,88,0,,,,,367.18168469998636,368.18099969998,368.18067277999944,369.79753409998375,370.18135430000257,2.614444885639572,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,22,1,89,1,,,,,370.18135430000257,371.1649192000041,371.16487807998783,372.9975252999866,373.1643468999828,2.8100418844627586,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,22,2,90,2,,,,,373.1643468999828,374.16403699998045,374.1642713799956,375.7307970999973,376.1641338999907,2.5526468118099293,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,22,3,91,3,,,,,376.1641338999907,377.164723599999,377.16397347999737,378.4305056000012,379.18211789999623,2.25099764549756,t,1,0.8286840000073425,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,23,0,92,2,,,,,379.18211789999623,380.18067359999986,380.18135137998615,381.314275599987,382.1814955000009,2.1299571467006837,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,23,1,93,0,,,,,382.1814955000009,383.1814688000013,383.18173327998375,384.581601199985,385.1807722999947,2.387066979776496,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,23,2,94,3,,,,,385.1807722999947,386.1809699999867,386.18083457998,387.34838369998033,388.1807242000068,2.1592887521538273,t,1,0.8762770000030287,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,23,3,95,1,,,,,388.1807242000068,389.1807256999891,389.180825479998,391.8474423000007,391.1807282999798,3.659478190474273,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,24,0,96,1,,,,,391.8474423000007,392.8473079999967,392.8474724800035,394.3640980999917,394.8476709999959,2.512816567496073,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,24,1,97,0,,,,,394.8476709999959,395.8473601999867,395.8474312799808,398.46528889998444,397.8478541999939,3.604175386007083,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,24,2,98,3,,,,,398.46528889998444,399.4647694999876,399.4646736799914,400.5819217999815,401.4652561999974,2.111722902032655,t,1,0.9204582000093069,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,24,3,99,2,,,,,401.4652561999974,402.4643348999962,402.46517037999,404.8147868999804,404.4640473999898,3.34565158602811,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,25,0,100,1,,,,,404.8147868999804,405.81455599999754,405.81456547998823,407.0148886999814,407.8144456000009,2.199017145409737,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,25,1,101,2,,,,,407.8144456000009,408.8146831000049,408.81495527998777,411.2643470999901,410.81430679999175,3.448042589038267,None,1,,409.81675880000694,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,25,2,102,0,,,,,411.2643470999901,412.2644791000057,412.2641928799858,415.1483629999857,414.26432759998715,3.8746687768826207,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,25,3,103,3,,,,,415.1483629999857,416.1352224999864,416.1352120800002,419.1371652999951,418.147461799992,3.9453986866843564,t,1,0.9220689000212587,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,26,0,104,2,,,,,419.1371652999951,420.1149072999833,420.1145377799985,422.1153132999898,422.1153132999898,2.963375769453129,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,26,1,105,0,,,,,422.1153132999898,423.11513829999603,423.11437798000406,425.4811071000004,425.1143974000006,3.3621676481256015,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,26,2,106,1,,,,,425.4811071000004,426.48083759998553,426.4816564799985,427.9318052000017,428.48175889998674,2.4500902267489115,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,26,3,107,3,,,,,428.48175889998674,429.48119900000165,429.4808991799946,431.634395400004,431.52055570000084,3.102501331494126,t,1,0.8722073000099044,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,27,0,108,3,,,,,431.634395400004,432.61483269999735,432.6142746800033,434.9979577999911,434.61513879999984,3.36208757528384,t,1,1.0188437000033446,433.61559030000353,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,27,1,109,0,,,,,434.9979577999911,436.01986440000474,436.00366747999215,437.73091290000593,438.03091689999565,2.722614698646157,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,27,2,110,1,,,,,438.03091689999565,439.03211070000543,439.03128697999637,440.58113459998276,441.0494092000008,2.5420938049192894,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,27,3,111,2,,,,,441.0494092000008,442.03158049998456,442.031276780006,444.39748059998965,444.03094870000496,3.3369665267098814,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,28,0,112,3,,,,,444.39748059998965,445.39826669998,445.3983018799918,446.88154669999494,447.3972208999912,2.4767382409850365,t,1,0.8048759000084829,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,28,1,113,2,,,,,447.3972208999912,448.3984369999962,448.39810557998135,449.9986560999823,450.39795169999707,2.5933444439157314,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,28,2,114,0,,,,,450.39795169999707,451.3978830999986,451.39736927999184,453.8647274999821,453.40266779999365,3.462120829700277,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,28,3,115,1,,,,,453.8647274999821,454.86585519998334,454.8656869799888,456.131888599979,456.8808887999912,2.261491239513539,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,29,0,116,1,,,,,456.8808887999912,457.881785399979,457.8820910799841,460.0646157999872,459.8814856999961,3.1837975293445937,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,29,1,117,2,,,,,460.0646157999872,461.0489691999974,461.0486797799822,463.87025199999334,463.0488303999882,3.754888524923626,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,29,2,118,3,,,,,463.87025199999334,464.8483074999822,464.84843637997983,466.6982391999918,466.848583199986,2.8272114051148525,t,1,0.8973620000178926,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,29,3,119,0,,,,,466.848583199986,467.84806279998156,467.8494707799982,470.2656178000034,469.8486761999957,3.4167197022594538,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,30,0,120,2,,,,,470.2656178000034,471.26561249999213,471.26547287998255,473.58235089998925,473.26553720000084,3.3136781325666513,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,30,1,121,1,,,,,473.58235089998925,474.5820471000043,474.58192547998624,475.7476528999978,476.58176259999163,2.1535682747675846,None,1,,475.5813536999922,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,30,2,122,0,,,,,476.58176259999163,477.58224299998255,477.58131258000503,478.83156309998594,479.5825067999831,2.2344080482517388,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,30,3,123,3,,,,,479.5825067999831,480.582377099985,480.582678279985,481.8651416999928,482.58254420000594,2.267275293453527,t,1,0.8269663999963086,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,31,0,124,1,,,,,482.58254420000594,483.5815220999939,483.58200098000816,486.564959899988,485.58194809997804,3.979617872666151,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,31,1,125,2,,,,,486.564959899988,487.5492341000063,487.5498714800051,488.9152857000008,489.5480147000053,2.342721729447252,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,31,2,126,0,,,,,489.5480147000053,490.53731289997813,490.53550738000195,491.7648409999965,492.54837370000314,2.217723271315117,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,31,3,127,3,,,,,492.54837370000314,493.54858449997846,493.547986880003,495.7998598999984,495.5482514000032,3.2415009917614883,t,1,0.773877600004198,494.54976019999594,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,32,0,128,3,,,,,495.7998598999984,496.7993448000052,496.798585779994,499.5816968999861,498.8160629000049,3.7664166102967096,t,1,1.2028149999969173,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,32,1,129,1,,,,,499.5816968999861,500.58130669998354,500.58103157998994,502.2979752999963,502.58238999999594,2.700555900181099,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,32,2,130,2,,,,,502.58238999999594,503.58172529999865,503.5815328799945,506.2992774999875,505.5815248999861,3.706617036380382,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,32,3,131,0,,,,,506.2992774999875,507.29786369999056,507.29772057998343,509.09825280000223,509.299827299983,2.7974725619042546,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,33,0,132,3,,,,,509.299827299983,510.2987734999915,510.29955547998543,512.049337799981,512.2997003000055,2.745060456967618,t,1,0.7915248999779578,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,33,1,133,1,,,,,512.2997003000055,513.2979091999878,513.2979025800014,515.5319993000012,515.2988127999997,3.231818567402982,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,33,2,134,0,,,,,515.5319993000012,516.5319631999882,516.5321864800062,518.8158761999803,518.5336118999985,3.2662725572325906,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,33,3,135,2,,,,,518.8158761999803,519.79848149998,519.798547679995,521.4315141999978,521.799675599992,2.614924322400217,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,34,0,136,2,,,,,521.799675599992,522.808996799984,522.787008579995,524.9013401999837,524.8169826999947,3.097234915521759,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,34,1,137,0,,,,,524.9013401999837,525.898701099999,525.8988065799931,528.3987250000064,527.8992184999806,3.4884959216772495,None,1,,526.898589599994,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,34,2,138,3,,,,,528.3987250000064,529.3991807999846,529.3988085800083,530.4984529000067,531.3988592999813,2.0929468841927656,t,1,0.8031304999894928,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,34,3,139,1,,,,,531.3988592999813,532.3989556999877,532.3987540800008,533.9832605999836,534.4002294999955,2.578976623367325,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,35,0,140,1,,,,,534.4002294999955,535.398947699985,535.3982057799876,537.1326649999828,537.3989172999864,2.720762590147024,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,35,1,141,3,,,,,537.3989172999864,538.3828829999838,538.3827337799885,541.2656590999977,540.3825969999889,3.852437821511838,t,1,0.7876073000079487,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,35,2,142,0,,,,,541.2656590999977,542.2664295999857,542.2661030800082,544.2484989999793,544.2825085999793,2.979606392534044,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,35,3,143,2,,,,,544.2825085999793,545.2819119000051,545.281927079981,546.5654141999839,547.2816657999938,2.2677025017591337,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,36,0,144,2,,,,,547.2816657999938,548.2812058999843,548.2812515799887,550.5326768999803,550.2820551999903,3.2410075392598703,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,36,1,145,1,,,,,550.5326768999803,551.5334058000008,551.533315979992,553.8485571999918,553.5489475999784,3.3105124038155926,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,36,2,146,0,,,,,553.8485571999918,554.8491895000043,554.849490780005,556.7660056999885,556.8487359999854,2.910454205633072,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,36,3,147,3,,,,,556.8487359999854,557.8491478999786,557.8492839800019,559.0662666999851,559.8490869999805,2.21281091597875,t,1,0.8410462000174448,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,37,0,148,2,,,,,559.8490869999805,560.8374814999988,560.83670617998,563.8494964999845,562.849007199984,3.9864789642284344,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,37,1,149,0,,,,,563.8494964999845,564.8508092999982,564.8516595799883,566.1656064999988,566.865246500005,2.3064301496680644,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,37,2,150,3,,,,,566.865246500005,567.8668326000043,567.8657489799953,569.9664698999841,569.8656609999889,3.085889941669853,t,1,0.9432605000038166,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,37,3,151,1,,,,,569.9664698999841,570.965716799983,570.965524380008,573.916607399995,572.966465000005,3.9276232590824502,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,38,0,152,0,,,,,573.916607399995,574.8994700000039,574.898876680003,577.7994805999915,576.8993005999946,3.8678665922312225,None,1,,,,,,,,elpida_25_10_23,001,2023-10-25_16h39.30.564,Oddball_task,2022.2.5,60.11501204200864,
