trial,file,corrAns,tone,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instructions.started,key_resp_1.started,key_resp_1.keys,key_resp_1.rt,fixation.started,response.started,sound_1.started,fixation.stopped,response.stopped,FixDur,response.keys,response.corr,response.rt,sound_1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,45,2,182,2,,,,,662.2237266000011,663.2237479999894,663.2231454199879,664.8764498999808,665.223819399951,2.6485620249126876,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,45,3,183,1,,,,,665.223819399951,666.2236915999674,666.2231745199766,669.1066525999922,668.2251666999655,3.876278014404118,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,46,0,184,3,,,,,669.1066525999922,670.1065745999804,670.1070590199903,672.1728319999529,672.1069380999543,3.065024386664617,t,1,0.6406234000460245,671.1069819999975,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,46,1,185,0,,,,,672.1728319999529,673.1728165999521,673.1738986199722,674.741145899985,675.1737349999603,2.559128167605259,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,46,2,186,1,,,,,675.1737349999603,676.1730920999544,676.1740774199949,678.2237900999608,678.1728751999908,3.0364840259689627,t,0,1.2543440000154078,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,46,3,187,2,,,,,678.2237900999608,679.224058999971,679.2229854199919,680.9565608999692,681.2242910999921,2.7272495639086545,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,47,0,188,3,,,,,681.2242910999921,682.2067897999659,682.2081983199693,684.6402281000046,684.2073486999725,3.4076927268113435,t,1,0.7646078999969177,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,47,1,189,2,,,,,684.6402281000046,685.640149599989,685.6399117199704,688.0753705999814,687.6408986999886,3.42911060386813,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,47,2,190,1,,,,,688.0753705999814,689.073092799983,689.074044720002,690.890222499962,691.0737056999933,2.8036536507019747,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,47,3,191,0,,,,,691.0737056999933,692.0727306999615,692.0740008199588,694.5912127000047,694.0758956999634,3.5164487727547598,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,48,0,192,0,,,,,694.5912127000047,695.5905428999686,695.5910769200069,698.4072999999626,697.5902725000051,3.815604888444186,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,48,1,193,3,,,,,698.4072999999626,699.3900130999973,699.3902387199574,700.5737269999809,701.390774999978,2.153632472374789,t,1,0.8298048000433482,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,48,2,194,1,,,,,701.390774999978,702.391288999992,702.3899277199758,703.6079741999856,704.4080164000043,2.20602489292346,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,48,3,195,2,,,,,704.4080164000043,705.4065508999629,705.4075999199646,707.7239610999823,707.4068463000003,3.309490206587499,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,49,0,196,0,,,,,707.7239610999823,708.7244306000066,708.7241000199807,709.8074064999819,710.7239003999857,2.0735192451798374,None,1,,709.7236219999613,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,49,1,197,3,,,,,710.7239003999857,711.7250225999742,711.7253445199691,714.4740852999967,713.7408549999818,3.7418411766925557,t,1,0.8866996999713592,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,49,2,198,1,,,,,714.4740852999967,715.4735716999858,715.4742169199977,716.9407750999671,717.4734241999686,2.464304381346734,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,49,3,199,2,,,,,717.4734241999686,718.4736993999686,718.4758807199775,720.9742175999563,720.4743712999625,3.488953258546462,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,50,0,200,1,,,,,720.9742175999563,721.9745620999602,721.9736825200031,724.8605161999585,723.9745390999597,3.8728688265330184,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,50,1,201,3,,,,,724.8605161999585,725.8574818999623,725.8573758199578,728.1745205000043,727.8578184999642,3.3040311214789035,t,1,0.6339535000151955,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,50,2,202,2,,,,,728.1745205000043,729.156972399971,729.1595687199966,730.3902340999921,731.1569194999756,2.2010599273382274,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,50,3,203,0,,,,,731.1569194999756,732.1576242999872,732.1575714199804,733.2069306999911,734.1582063999958,2.047827738117681,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
,,,,,,,,,,,,734.1582063999958,735.1416859999881,735.1430223199656,,,,,,,,,,,,,,
