trial,file,corrAns,tone,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instructions.started,key_resp_1.started,key_resp_1.keys,key_resp_1.rt,fixation.started,response.started,sound_1.started,response.stopped,response.keys,response.corr,sound_1.stopped,response.rt,thank_you.started,exit_exp.started,thank_you.stopped,exit_exp.keys,exit_exp.rt,participant,session,date,expName,psychopyVersion,frameRate,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,28,7,287,1,,,,,1305.290643100001,1306.2738590000008,1306.2740803800011,1308.775286600001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,28,8,288,9,,,,,1308.7924515000013,1309.7768972000013,1309.77731258,1312.2782731000007,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,28,9,289,4,,,,,1312.2949031000007,1313.2790479000014,1313.27942648,,t,1,,0.7678625999997166,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,29,0,290,2,,,,,1315.7816908000004,1316.7654534000012,1316.7654450800005,1319.268078000001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,29,1,291,7,,,,,1319.2847176000014,1320.2687831000003,1320.2686673800004,1322.7701763000005,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,29,2,292,8,,,,,1322.7882722000013,1323.7708914000013,1323.7711603800003,1326.2733998000003,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,29,3,293,1,,,,,1326.2901070000007,1327.2737639000006,1327.2743755800007,1329.7767949000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,29,4,294,3,,,,,1329.7929327000002,1330.7768433,1330.7772161800008,1333.2792807000005,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,29,5,295,0,,,,,1333.2963131000015,1334.2636708999999,1334.2640028800001,1336.7662097000011,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,29,6,296,5,,,,,1336.7831157,1337.766531700001,1337.7665128800004,1340.2689104,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,29,7,297,4,,,,,1340.285359900001,1341.2690080000011,1341.2689812800004,1343.7715807000004,t,1,,0.8837205999989237,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,29,8,298,9,,,,,1343.7885364000012,1344.771812500001,1344.771938280001,1347.2745813000001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,29,9,299,6,,,,,1347.2914151000004,1348.2757758000007,1348.2762360800011,1350.7782931000002,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,30,0,300,1,,,,,1350.7946434000005,1351.778815900001,1351.7788361799999,1354.2802185,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,30,1,301,2,,,,,1354.2970248000001,1355.2643616000005,1355.2640399800007,1357.7678312000007,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,30,2,302,9,,,,,1357.7841066,1358.7678504000014,1358.7676449800006,1361.2694622,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,30,3,303,0,,,,,1361.2863407000004,1362.2707192000016,1362.270696780001,1364.7727066000007,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,30,4,304,5,,,,,1364.7893874000001,1365.773010500001,1365.7732037800001,1368.2756469000014,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,30,5,305,3,,,,,1368.2921319000016,1369.2757981000013,1369.2764064799999,1371.777949700001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,30,6,306,4,,,,,1371.7943271000004,1372.7790233000014,1372.7795159800012,,t,1,,0.7578030000004219,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,30,7,307,7,,,,,1375.281265900001,1376.265408700001,1376.2658055800007,1378.7677952000013,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,30,8,308,8,,,,,1378.7843242,1379.7680901000003,1379.7685978800005,1382.270608500001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,30,9,309,6,,,,,1382.2872981,1383.2708327,1383.27085768,1385.7742384000012,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,31,0,310,9,,,,,1385.7903612999999,1386.7744639000011,1386.7742035800006,1389.2767539000015,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,31,1,311,3,,,,,1389.2928116000003,1390.2766474,1390.2772505800008,1392.7798086000003,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,31,2,312,1,,,,,1392.7962295000016,1393.7633048000007,1393.7651299800004,1396.2655682000004,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,31,3,313,4,,,,,1396.2818948000004,1397.2678466000016,1397.2662547800014,1399.7685416000004,t,1,,0.8510993999989296,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,31,4,314,2,,,,,1399.7854081000005,1400.7697993000002,1400.7690556800012,1403.2717146000014,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,31,5,315,6,,,,,1403.2880784000008,1404.2717693000013,1404.2720428800008,1406.7748174000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,31,6,316,8,,,,,1406.7908492000006,1407.7751258000008,1407.7752703800002,1410.2780616,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,31,7,317,5,,,,,1410.2940189,1411.2783072000002,1411.2782847800013,1413.7795718000016,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,31,8,318,7,,,,,1413.7964061000002,1414.7644444000016,1414.7643421800008,1417.2664827000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,31,9,319,0,,,,,1417.2830297,1418.2667704000014,1418.2668550800013,1420.7695561,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,32,0,320,5,,,,,1420.786544300001,1421.7695410000015,1421.7696653799999,1424.2719484000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,32,1,321,0,,,,,1424.288625700001,1425.2728918000012,1425.2727936800006,1427.7752648000005,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,32,2,322,7,,,,,1427.7917471,1428.7756945,1428.7756012800005,1431.2779959,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,32,3,323,9,,,,,1431.2949969000001,1432.2791617000003,1432.2792492800004,1434.7807616999999,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,32,4,324,8,,,,,1434.7971697000012,1435.7655212000009,1435.76493548,1438.2687533000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,32,5,325,4,,,,,1438.2849213000009,1439.2688414000004,1439.2678647800008,1441.7711272000015,t,1,,0.7139752999992197,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,32,6,326,3,,,,,1441.7874748000013,1442.7708191000002,1442.770688180001,1445.2733046000012,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,32,7,327,6,,,,,1445.2898480000003,1446.2739674000004,1446.2742355800005,1448.7758618000007,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,32,8,328,1,,,,,1448.7924091000004,1449.7772883000016,1449.7775131800013,1452.2792854,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,32,9,329,2,,,,,1452.2961185000004,1453.279772400001,1453.280338680001,,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,33,0,330,4,,,,,1455.782211400001,1456.7662349000002,1456.7658994800008,1459.268030700001,t,1,,0.8826529999987542,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,33,1,331,2,,,,,1459.2845433000002,1460.2687854000014,1460.2689591800013,1462.7715590000007,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,33,2,332,8,,,,,1462.7879429000004,1463.7719221000007,1463.7733717800006,1466.2749667000007,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,33,3,333,0,,,,,1466.2907867000013,1467.275900300001,1467.2751906800008,1469.7773499000014,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,33,4,334,3,,,,,1469.7940310000013,1470.7782874000004,1470.77900508,1473.2812875,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,33,5,335,1,,,,,1473.2966741,1474.2651684000011,1474.2640677800014,1476.7658809000004,None,1,1475.2661974000002,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,33,6,336,6,,,,,1476.783110800001,1477.7669810000007,1477.7669642800015,1480.2694970000011,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,33,7,337,9,,,,,1480.286247,1481.2697984000006,1481.2699851800012,1483.7721162000016,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,33,8,338,7,,,,,1483.7887061000001,1484.7731585000001,1484.7730013800015,1487.2758691,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,33,9,339,5,,,,,1487.2921299000009,1488.2762899000008,1488.2758471800012,1490.777696700001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,34,0,340,6,,,,,1490.7946581000015,1491.7787052000003,1491.7791587800007,,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,34,1,341,4,,,,,1494.2807208000013,1495.2652101000003,1495.2648268800008,1497.7671506000006,t,1,1496.2659245000013,0.7131575999992492,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,34,2,342,8,,,,,1497.7841817000008,1498.767707500001,1498.7680862800012,1501.2698514000003,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,34,3,343,2,,,,,1501.2869625000003,1502.2711676,1502.2713126800013,1504.7731768000012,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,34,4,344,5,,,,,1504.7900458000004,1505.7744138000016,1505.7745235800016,1508.2763735000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,34,5,345,0,,,,,1508.2926771000002,1509.277532600001,1509.2776492800008,1511.7792243000004,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,34,6,346,3,,,,,1511.7959911000016,1512.7805073,1512.7801726800012,,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,34,7,347,1,,,,,1515.2822262000009,1516.2666945,1516.266076280001,1518.7678364000003,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,34,8,348,9,,,,,1518.7857831000001,1519.7687571000006,1519.7690879800016,1522.2711971000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,34,9,349,7,,,,,1522.2880462000012,1523.2721919000014,1523.272421780001,1525.7746162000003,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,35,0,350,9,,,,,1525.7910822000013,1526.7750161000004,1526.7752076800011,1529.2777295000014,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,35,1,351,7,,,,,1529.2945610000006,1530.278273,1530.2785096800003,1532.7803583000004,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,35,2,352,3,,,,,1532.7971053,1533.7642031000014,1533.7640627800015,1536.2671581000013,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,35,3,353,1,,,,,1536.283358300001,1537.2674888000001,1537.2679645800004,1539.7691618000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,35,4,354,2,,,,,1539.7859104,1540.7701828000008,1540.7704600800012,1543.2721446000014,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,35,5,355,8,,,,,1543.2887071000005,1544.2738432000006,1544.2743247800013,1546.7753850000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,35,6,356,5,,,,,1546.791946700001,1547.7760682000007,1547.7761030800016,1550.2797277000009,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,35,7,357,0,,,,,1550.295006800001,1551.2790625000016,1551.279234080001,,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,35,8,358,4,,,,,1553.781368,1554.7661271000015,1554.7656232800005,1557.2667225000005,t,1,,0.7721491000011156,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,35,9,359,6,,,,,1557.2848147000004,1558.2683376000005,1558.26869718,1560.7701361,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,36,0,360,2,,,,,1560.7871122000015,1561.7717185000001,1561.7709367800003,1564.272941000001,None,1,1562.7718014000002,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,36,1,361,0,,,,,1564.2895280000012,1565.2733654000003,1565.2739875800003,1567.776501800001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,36,2,362,1,,,,,1567.7928456000009,1568.7777088000003,1568.77717618,1571.2802502000013,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,36,3,363,8,,,,,1571.2969151000016,1572.279190000001,1572.27940068,,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,36,4,364,6,,,,,1574.7823759000003,1575.7665698,1575.7660379800004,1578.2679819000004,None,1,1576.7674607000008,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,36,5,365,7,,,,,1578.2853166000004,1579.268974300001,1579.26970028,1581.7723460000016,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,36,6,366,4,,,,,1581.7887491000001,1582.7716031,1582.7720253800003,1585.2746000000006,t,1,1583.7729489000012,0.7155977000002167,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,36,7,367,5,,,,,1585.2912461000014,1586.2751276,1586.2765411800015,1588.7777197000014,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,36,8,368,3,,,,,1588.7940444000014,1589.7780389,1589.778571180001,1592.2804766000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,36,9,369,9,,,,,1592.2969849,1593.2641332000003,1593.2649297800003,1595.7664056000012,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,37,0,370,4,,,,,1595.7827828000009,1596.7681367000005,1596.76814848,1599.2693698000003,t,1,,0.8506522999996378,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,37,1,371,1,,,,,1599.2860975000003,1600.2701146,1600.270300480001,1602.7724481000005,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,37,2,372,5,,,,,1602.7889089,1603.7731577000013,1603.7730045800004,1606.2751292000012,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,37,3,373,9,,,,,1606.2915861000001,1607.2758440000016,1607.2757204800005,1609.7782269,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,37,4,374,2,,,,,1609.795166400001,1610.7781507,1610.7783589800006,1613.2807116000004,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,37,5,375,0,,,,,1613.2972842,1614.2644156000006,1614.2646409800004,1616.7683717,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,37,6,376,3,,,,,1616.7843206000016,1617.7684586000014,1617.76963888,1620.2701462000005,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
