trial,file,corrAns,tone,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instructions.started,key_resp_1.started,key_resp_1.keys,key_resp_1.rt,fixation.started,response.started,sound_1.started,response.stopped,fixation.stopped,FixDur,response.keys,response.corr,response.rt,sound_1.stopped,thank_you.started,thank_you.stopped,exit_exp.started,participant,session,date,expName,psychopyVersion,frameRate,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,87,0,348,1,,,,,1173.360940300001,1174.3604465000099,1174.3605674900014,1176.3611844999978,1176.5943670999986,3.2237012013352677,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,87,1,349,2,,,,,1176.5943670999986,1177.5945340000035,1177.5944913900007,1179.5940726000117,1178.6274391000043,2.0301857253011306,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,87,2,350,0,,,,,1179.5940726000117,1180.596068400002,1180.5965608899992,1182.6118672000011,1182.0272423999995,2.4264116096528348,None,1,,1181.5942043000105,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,87,3,351,3,,,,,1182.6118672000011,1183.5941183000105,1183.5943232900013,1185.5935158000066,1185.3104378999997,2.697826255237396,t,1,0.8375643999897875,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,88,0,352,0,,,,,1185.5935158000066,1186.5932642999978,1186.5940708900002,1188.59295440001,1189.259833700009,3.6618605144044944,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,88,1,353,1,,,,,1189.259833700009,1190.2596649000043,1190.262959490005,1192.2621060000092,1192.0593350999989,2.78513256746271,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,88,2,354,2,,,,,1192.2621060000092,1193.260087600007,1193.2602064900116,1195.2610165000078,1194.7114550000115,2.4375891324112655,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,88,3,355,3,,,,,1195.2610165000078,1196.259624600003,1196.260267690012,1198.26017590001,1199.2440384000074,3.9765867447313705,t,1,0.9148858999978984,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,89,0,356,2,,,,,1199.2440384000074,1200.2432999000011,1200.243293689999,1202.2433328000043,1202.4099889000063,3.153281369178363,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,89,1,357,1,,,,,1202.4099889000063,1203.4092892000044,1203.408830690007,1205.4102865000023,1204.6926026,2.2764777472381788,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,89,2,358,3,,,,,1205.4102865000023,1206.4106122000085,1206.4092637900017,1208.426199499998,1208.7592321999982,3.3367904994183544,t,1,0.8902730999834603,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,89,3,359,0,,,,,1208.7592321999982,1209.759489700009,1209.7599749900096,1211.7591373000032,1212.1913792999985,3.430860570321972,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,90,0,360,1,,,,,1212.1913792999985,1213.1911624000059,1213.191661989999,1215.1914117999986,1215.4582740000042,3.258924934308789,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,90,1,361,3,,,,,1215.4582740000042,1216.4576510000043,1216.4584157900085,1218.4586535999988,1218.5254945000052,3.0578846385130634,t,1,0.905618399992818,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,90,2,362,2,,,,,1218.5254945000052,1219.525245500001,1219.5255934900038,1221.5248224000097,1221.0096603999991,2.4701146056508527,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,90,3,363,0,,,,,1221.5248224000097,1222.5245901000017,1222.5254038900007,1224.5252727000043,1225.1420151000057,3.613675239832218,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,91,0,364,2,,,,,1225.1420151000057,1226.1433693,1226.1414295900017,1228.1579745000054,1227.277566100005,2.130271264664713,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,91,1,365,3,,,,,1228.1579745000054,1229.1586686000082,1229.1590175900042,1231.1585044000094,1231.408176900004,3.241606130035815,t,1,1.0298044999799458,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,91,2,366,1,,,,,1231.408176900004,1232.3909144000063,1232.3926509900034,1234.3911439000076,1235.0252758999995,3.610667255863126,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,91,3,367,0,,,,,1235.0252758999995,1236.0250462000113,1236.0248200900082,1238.025347600007,1237.4913119999983,2.457170080550484,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,92,0,368,1,,,,,1238.025347600007,1239.0246984000114,1239.0245864900048,1241.0252364000044,1240.558056000009,2.5312534664150212,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,92,1,369,2,,,,,1241.0252364000044,1242.0241412000032,1242.0248729900036,1244.0228657000116,1243.6411762000062,2.6028025399974206,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,92,2,370,0,,,,,1244.0228657000116,1245.0242550999974,1245.0243801900056,1247.0233838999993,1246.0569134000107,2.024253302037921,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,92,3,371,3,,,,,1247.0233838999993,1248.0231448999984,1248.025005290007,1250.0251381999988,1249.292684800006,2.2642733529951853,t,1,0.7959197000018321,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,93,0,372,1,,,,,1250.0251381999988,1251.023339300009,1251.0236994900029,1253.0245133999997,1252.9088045000099,2.874699215187539,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,93,1,373,3,,,,,1253.0245133999997,1254.023499300005,1254.0244747900128,1256.024637800001,1256.3232341000112,3.284758003137935,None,0,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,93,2,374,0,,,,,1256.3232341000112,1257.3238124000054,1257.3243640900023,1259.3395574000024,1258.490279500009,2.1654481613197234,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,93,3,375,2,,,,,1259.3395574000024,1260.3234827999986,1260.3233098900077,1262.3248956000025,1261.4403015999997,2.094437646110187,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,94,0,376,3,,,,,1262.3248956000025,1263.3243501000106,1263.3242844900074,1265.322770800005,1265.473883700004,3.1347130437663404,t,1,1.6645761999971,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,94,1,377,1,,,,,1265.473883700004,1266.4736374000058,1266.4731081900086,1268.4735425000108,1268.4068525000039,2.9303739412114975,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,94,2,378,0,,,,,1268.4735425000108,1269.4735302000045,1269.4728041900075,1271.48966620001,1271.3553485000011,2.8718404945576843,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,94,3,379,2,,,,,1271.48966620001,1272.4884568999987,1272.4897522900123,1274.4889593999978,1273.9216622000095,2.432127916904169,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,95,0,380,1,,,,,1274.4889593999978,1275.4891408000112,1275.4904386900002,1277.4885958000086,1276.8552553000045,2.353562535144256,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,95,1,381,3,,,,,1277.4885958000086,1278.488510100011,1278.48951369,1280.4886261000065,1279.5391957000102,2.0390565276857,t,1,1.2152985999855446,1279.4890070999973,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,95,2,382,2,,,,,1280.4886261000065,1281.4886846000009,1281.4896229900028,1283.4895651000115,1283.9724358000094,3.483220080757196,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,95,3,383,0,,,,,1283.9724358000094,1284.9720782000077,1284.9722457900048,1286.9880113000108,1286.1233767000085,2.14727143515591,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,96,0,384,1,,,,,1286.9880113000108,1287.988215800011,1287.9886672900016,1289.9874651999999,1290.1539672000072,3.1611280627371627,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,96,1,385,2,,,,,1290.1539672000072,1291.1551536000043,1291.1563165899993,1293.1553469000064,1292.8719142000045,2.707378083959536,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,96,2,386,0,,,,,1293.1553469000064,1294.1541317000083,1294.1551562900117,1296.155993200009,1295.5071400000015,2.3463531651023426,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,96,3,387,3,,,,,1296.155993200009,1297.1543463999988,1297.1550517900018,1299.1546898000088,1299.2712112000008,3.105377062268413,t,1,1.0544901999819558,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,97,0,388,2,,,,,1299.2712112000008,1300.2704363000084,1300.2699965900088,1302.2722716999997,1302.0871538000065,2.8151143862575574,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,97,1,389,0,,,,,1302.2722716999997,1303.2704757000029,1303.2700336900002,1305.2712079000048,1304.604452200001,2.3218990620884643,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,97,2,390,3,,,,,1305.2712079000048,1306.2542303000082,1306.256161390002,1308.2532487999997,1307.353979300009,2.0823957869890446,t,1,1.178083799983142,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,97,3,391,1,,,,,1308.2532487999997,1309.2539415000065,1309.2540527900114,1311.253786900008,1311.087792700011,2.8271111423895867,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,98,0,392,1,,,,,1311.253786900008,1312.2536966000043,1312.2551889900046,1314.2769591000106,1314.39098750001,3.0780704526576352,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,98,1,393,0,,,,,1314.39098750001,1315.3709476000076,1315.3715838900084,1317.3694638000015,1317.5534207000019,3.148892377139606,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,98,2,394,3,,,,,1317.5534207000019,1318.5555418000004,1318.553342690006,1320.5709398000035,1320.8030890000082,3.2443534284087248,t,1,0.9368983999884222,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,98,3,395,2,,,,,1320.8030890000082,1321.802746100002,1321.8034927899994,1323.8031055000029,1324.4186171000038,3.5961856327069723,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,99,0,396,0,,,,,1324.4186171000038,1325.4052133000077,1325.4030700900025,1327.422296500008,1328.2040976999997,3.7798102682856345,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,99,1,397,2,,,,,1328.2040976999997,1329.2055533000093,1329.2061002899995,1331.2216889999982,1331.6028913000046,3.382792022236408,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,99,2,398,1,,,,,1331.6028913000046,1332.6036727000028,1332.604531390009,1334.6026139000023,1334.0217627000093,2.4115681900652475,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,99,3,399,3,,,,,1334.6026139000023,1335.6027756000112,1335.6038008900055,1337.602258400002,1337.5534757999994,2.9487415621542508,t,1,0.9354643999831751,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
,,,,,,,,,,,,,,,,,,,,,,1337.602258400002,1340.6040630000061,1340.6040630000061,,,,,,,
